Starting rpc server at 0.0.0.0:9001...
{"@timestamp":"2026-05-03T19:34:00.992+08:00","caller":"load/sheddingstat.go:61","content":"(rpc) shedding_stat [1m], cpu: 31, total: 0, pass: 0, drop: 0","level":"stat"}
{"@timestamp":"2026-05-03T19:35:00.982+08:00","caller":"stat/usage.go:82","content":"CPU: 51m, MEMORY: Alloc=10.2Mi, TotalAlloc=229.8Mi, Sys=21.6Mi, NumGC=48","level":"stat"}
{"@timestamp":"2026-05-03T19:35:00.992+08:00","caller":"load/sheddingstat.go:61","content":"(rpc) shedding_stat [1m], cpu: 51, total: 0, pass: 0, drop: 0","level":"stat"}
{"@timestamp":"2026-05-03T19:36:00.981+08:00","caller":"stat/usage.go:82","content":"CPU: 41m, MEMORY: Alloc=8.2Mi, TotalAlloc=233.1Mi, Sys=21.6Mi, NumGC=49","level":"stat"}
{"@timestamp":"2026-05-03T19:36:00.991+08:00","caller":"load/sheddingstat.go:61","content":"(rpc) shedding_stat [1m], cpu: 41, total: 0, pass: 0, drop: 0","level":"stat"}
{"@timestamp":"2026-05-03T19:37:00.980+08:00","caller":"stat/usage.go:82","content":"CPU: 43m, MEMORY: Alloc=6.3Mi, TotalAlloc=236.5Mi, Sys=21.6Mi, NumGC=50","level":"stat"}
{"@timestamp":"2026-05-03T19:37:00.992+08:00","caller":"load/sheddingstat.go:61","content":"(rpc) shedding_stat [1m], cpu: 43, total: 0, pass: 0, drop: 0","level":"stat"}
{"@timestamp":"2026-05-03T19:38:00.981+08:00","caller":"stat/usage.go:82","content":"CPU: 46m, MEMORY: Alloc=9.3Mi, TotalAlloc=239.5Mi, Sys=21.6Mi, NumGC=50","level":"stat"}
{"@timestamp":"2026-05-03T19:38:00.992+08:00","caller":"load/sheddingstat.go:61","content":"(rpc) shedding_stat [1m], cpu: 46, total: 0, pass: 0, drop: 0","level":"stat"}
{"@timestamp":"2026-05-03T19:39:00.981+08:00","caller":"stat/usage.go:82","content":"CPU: 57m, MEMORY: Alloc=7.4Mi, TotalAlloc=242.8Mi, Sys=21.6Mi, NumGC=51","level":"stat"}
{"@timestamp":"2026-05-03T19:39:00.991+08:00","caller":"load/sheddingstat.go:61","content":"(rpc) shedding_stat [1m], cpu: 57, total: 0, pass: 0, drop: 0","level":"stat"}
